signal_index,symbol,signal_date,market_cap,sector,status,signal_candle_high,entry_price,entry_date,exit_price,exit_date,exit_reason,months_held,total_return_percent,cagr_percent,cmgr_percent,max_high,max_high_date,drawdown_percent,stop_loss_price,target1_price,target2_price
969,CUBEXTUB,01-11-2018,Smallcap,Metals & Mining,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
970,ARCHIES,01-11-2018,Smallcap,Consumer Discretionary,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
971,GLENMARK,01-11-2018,Largecap,Healthcare,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
972,RSYSTEMS,01-11-2018,Smallcap,I.T,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
973,FORTIS,01-11-2018,Largecap,Healthcare,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
974,ADANIPOWER,01-11-2018,Largecap,Power & Utilities,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
975,NHPC,01-11-2018,Largecap,Power & Utilities,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
976,NCC,03-12-2018,Midcap,Realty,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
977,SIEMENS,03-12-2018,Largecap,Industrials,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
978,VADILALIND,03-12-2018,Smallcap,FMCG,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
979,ASAL,03-12-2018,Smallcap,Auto,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
980,KREBSBIO,03-12-2018,Smallcap,Healthcare,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
981,PNBGILTS,03-12-2018,Smallcap,Financials,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
982,PTC,03-12-2018,Smallcap,Power & Utilities,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
983,INDOCO,03-12-2018,Smallcap,Healthcare,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
984,NHPC,03-12-2018,Largecap,Power & Utilities,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
985,PRESTIGE,03-12-2018,Largecap,Realty,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
986,RADAAN,03-12-2018,Smallcap,Media,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
987,INDORAMA,01-01-2019,Smallcap,Textiles,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
988,JKLAKSHMI,01-01-2019,Midcap,Building Materials,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
989,ELECON,01-01-2019,Midcap,Industrials,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
990,AJMERA,01-01-2019,Smallcap,Realty,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
991,EVEREADY,01-01-2019,Smallcap,Industrials,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
992,PSUBNKBEES,01-01-2019,Smallcap,Indices,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
993,BBOX,01-02-2019,Midcap,I.T,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
994,NEULANDLAB,01-02-2019,Midcap,Healthcare,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
995,PANACEABIO,01-02-2019,Smallcap,Healthcare,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
996,PFC,01-02-2019,Largecap,Financials,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
997,RECLTD,01-02-2019,Largecap,Financials,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
998,BEML,01-03-2019,Midcap,Aerospace & Defence,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
999,NCC,01-03-2019,Midcap,Realty,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1000,GRASIM,01-03-2019,Largecap,Textiles,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1001,PRSMJOHNSN,01-03-2019,Midcap,Building Materials,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1002,MANGLMCEM,01-03-2019,Smallcap,Building Materials,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1003,NIPPOBATRY,01-03-2019,Smallcap,Industrials,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1004,AJMERA,01-03-2019,Smallcap,Realty,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1005,CENTUM,01-03-2019,Smallcap,Consumer Discretionary,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1006,VADILALIND,01-03-2019,Smallcap,FMCG,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1007,POONAWALLA,01-03-2019,Largecap,Financials,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1008,WELCORP,01-03-2019,Largecap,Industrials,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1009,TRIVENI,01-03-2019,Midcap,FMCG,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1010,CENTURYPLY,01-03-2019,Midcap,Building Materials,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1011,ALLDIGI,01-03-2019,Smallcap,I.T,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1012,PFOCUS,01-03-2019,Midcap,Media,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1013,RPGLIFE,01-03-2019,Smallcap,Healthcare,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1014,RBL,01-03-2019,Smallcap,Auto,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1015,ADANIPOWER,01-03-2019,Largecap,Power & Utilities,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1016,EXPLEOSOL,01-03-2019,Smallcap,I.T,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1017,PRESTIGE,01-03-2019,Largecap,Realty,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1018,NIFTYMEDIA,01-03-2019,Smallcap,Indices,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1019,NIFTYPSUBANK,01-03-2019,Smallcap,Indices,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1020,INFRABEES,01-03-2019,Smallcap,Indices,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1021,UFLEX,01-04-2019,Smallcap,Industrials,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1022,SMLISUZU,01-04-2019,Smallcap,Auto,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1023,HUHTAMAKI,01-04-2019,Smallcap,Industrials,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1024,GICHSGFIN,01-04-2019,Smallcap,Financials,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1025,JAICORPLTD,01-04-2019,Smallcap,Plastic products,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1026,HIMATSEIDE,01-04-2019,Smallcap,Textiles,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1027,ZODIACLOTH,01-04-2019,Smallcap,Consumer Discretionary,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1028,KABRAEXTRU,01-04-2019,Smallcap,Industrials,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1029,SANGHIIND,01-04-2019,Smallcap,Building Materials,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1030,BANARBEADS,01-04-2019,Smallcap,Building Materials,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1031,SOMANYCERA,01-04-2019,Smallcap,Building Materials,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1032,MPSLTD,01-04-2019,Smallcap,I.T,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1033,NTPC,01-04-2019,Largecap,Power & Utilities,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1034,INDOCO,01-04-2019,Smallcap,Healthcare,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1035,KTKBANK,01-04-2019,Midcap,Bank,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1036,SADBHAV,01-04-2019,Smallcap,Realty,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1037,EMKAY,01-04-2019,Smallcap,Financials,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1038,DEEPINDS,01-04-2019,Smallcap,Energy,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1039,GLOBALVECT,01-04-2019,Smallcap,Transportation,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1040,PGIL,01-04-2019,Midcap,Consumer Discretionary,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1041,ASIANTILES,01-04-2019,Smallcap,Building Materials,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1042,CORDSCABLE,01-04-2019,Smallcap,Industrials,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1043,LPDC,01-04-2019,Smallcap,Realty,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1044,GRAVITA,01-04-2019,Midcap,Metals & Mining,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1045,PSUBANK,01-04-2019,Smallcap,Indices,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1046,PSUBNKBEES,01-04-2019,Smallcap,Indices,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1047,BEL,02-05-2019,Largecap,Aerospace & Defence,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1048,AGI,02-05-2019,Midcap,Industrials,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1049,INGERRAND,02-05-2019,Midcap,Industrials,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1050,BIRLACORPN,02-05-2019,Midcap,Building Materials,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1051,JAGSNPHARM,02-05-2019,Smallcap,Healthcare,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1052,TEAMGTY,02-05-2019,Smallcap,Financials,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1053,ZENITHEXPO,02-05-2019,Smallcap,Consumer Discretionary,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1054,COUNCODOS,02-05-2019,Smallcap,Realty,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1055,CYBERTECH,02-05-2019,Smallcap,I.T,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1056,GOKEX,02-05-2019,Midcap,Consumer Discretionary,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1057,TANLA,02-05-2019,Midcap,I.T,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1058,ANTGRAPHIC,02-05-2019,Smallcap,Industrials,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1059,COSMOFIRST,03-06-2019,Smallcap,Industrials,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1060,ONWARDTEC,03-06-2019,Smallcap,I.T,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1061,RCF,03-06-2019,Midcap,Chemicals,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1062,PNBGILTS,03-06-2019,Smallcap,Financials,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1063,XCHANGING,03-06-2019,Smallcap,I.T,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1064,SGL,03-06-2019,Smallcap,Textiles,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1065,REDINGTON,03-06-2019,Largecap,Services,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1066,DLINKINDIA,03-06-2019,Smallcap,Services,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1067,CYBERTECH,01-07-2019,Smallcap,I.T,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1068,LIQUIDBEES,01-08-2019,Smallcap,Indices,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1069,HEROMOTOCO,03-09-2019,Largecap,Auto,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1070,INGERRAND,03-09-2019,Midcap,Industrials,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1071,GLAXO,03-09-2019,Largecap,Healthcare,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1072,GOCLCORP,03-09-2019,Smallcap,Chemicals,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1073,STARPAPER,03-09-2019,Smallcap,Building Materials,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1074,HONDAPOWER,03-09-2019,Smallcap,Industrials,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1075,NILKAMAL,03-09-2019,Smallcap,Plastic products,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1076,JMFINANCIL,03-09-2019,Midcap,Financials,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1077,CINEVISTA,03-09-2019,Smallcap,Realty,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1078,AJANTPHARM,03-09-2019,Largecap,Healthcare,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1079,TIPSMUSIC,03-09-2019,Midcap,Media,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1080,BHARTIARTL,03-09-2019,Largecap,Telecom-Service,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1081,MALUPAPER,03-09-2019,Smallcap,Building Materials,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1082,RUCHIRA,03-09-2019,Smallcap,Building Materials,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1083,20MICRONS,03-09-2019,Smallcap,Metals & Mining,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1084,BEML,01-10-2019,Midcap,Aerospace & Defence,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1085,INDIAGLYCO,01-10-2019,Smallcap,FMCG,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1086,SUNDROP,01-10-2019,Smallcap,FMCG,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1087,TATAELXSI,01-10-2019,Largecap,I.T,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1088,TIRUMALCHM,01-10-2019,Smallcap,Chemicals,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1089,TOKYOPLAST,01-10-2019,Smallcap,Plastic products,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1090,BHARATFORG,01-10-2019,Largecap,Industrials,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1091,APOLLOTYRE,01-10-2019,Largecap,Auto,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1092,CEATLTD,01-10-2019,Midcap,Auto,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1093,EICHERMOT,01-10-2019,Largecap,Auto,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1094,IFBAGRO,01-10-2019,Smallcap,FMCG,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1095,HONDAPOWER,01-10-2019,Smallcap,Industrials,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1096,JUBLPHARMA,01-10-2019,Midcap,Healthcare,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1097,CONCOR,01-10-2019,Largecap,Transportation,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1098,APTECHT,01-10-2019,Smallcap,I.T,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1099,RSYSTEMS,01-10-2019,Smallcap,I.T,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1100,FORTIS,01-10-2019,Largecap,Healthcare,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1101,PERSISTENT,01-10-2019,Largecap,I.T,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1102,MCX,01-10-2019,Largecap,Financials,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1103,LIQUIDBEES,01-10-2019,Smallcap,Indices,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1104,KSL,01-11-2019,Smallcap,Metals & Mining,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1105,LICHSGFIN,01-11-2019,Largecap,Financials,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1106,BLISSGVS,01-11-2019,Smallcap,Healthcare,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1107,COSMOFIRST,01-11-2019,Smallcap,Industrials,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1108,ADANIENT,01-11-2019,Largecap,Services,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1109,ASAHIINDIA,01-11-2019,Largecap,Building Materials,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1110,USHAMART,01-11-2019,Midcap,Metals & Mining,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1111,ONWARDTEC,01-11-2019,Smallcap,I.T,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1112,JAMNAAUTO,01-11-2019,Smallcap,Auto,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1113,MUNJALAU,01-11-2019,Smallcap,Auto,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1114,ACCELYA,01-11-2019,Smallcap,I.T,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1115,JBMA,01-11-2019,Midcap,Auto,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1116,GMRAIRPORT,01-11-2019,Largecap,Miscellaneous,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1117,LUMAXTECH,01-11-2019,Midcap,Auto,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1118,PGIL,01-11-2019,Midcap,Consumer Discretionary,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1119,PFC,01-11-2019,Largecap,Financials,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1120,RPGLIFE,01-11-2019,Smallcap,Healthcare,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1121,LTF,01-11-2019,Largecap,Financials,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1122,UNITEDTEA,01-11-2019,Smallcap,FMCG,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1123,CRISIL,02-12-2019,Largecap,Financials,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1124,ASHOKLEY,02-12-2019,Largecap,Auto,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1125,BANSWRAS,02-12-2019,Smallcap,Textiles,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1126,AUSOMENT,02-12-2019,Smallcap,Consumer Discretionary,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1127,ZENITHEXPO,02-12-2019,Smallcap,Consumer Discretionary,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1128,AVTNPL,02-12-2019,Smallcap,FMCG,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1129,STERTOOLS,02-12-2019,Smallcap,Industrials,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1130,PONNIERODE,02-12-2019,Smallcap,FMCG,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1131,GPIL,02-12-2019,Midcap,Metals & Mining,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1132,DLF,02-12-2019,Largecap,Realty,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1133,DHANI,02-12-2019,Smallcap,Financials,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1134,RBL,02-12-2019,Smallcap,Auto,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1135,LOTUSEYE,02-12-2019,Smallcap,Healthcare,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1136,EIDPARRY,01-01-2020,Midcap,FMCG,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1137,ESTER,01-01-2020,Smallcap,Industrials,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1138,HINDOILEXP,01-01-2020,Smallcap,Energy,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1139,INDIAGLYCO,01-01-2020,Smallcap,FMCG,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1140,KAKATCEM,01-01-2020,Smallcap,Building Materials,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1141,LGBBROSLTD,01-01-2020,Smallcap,Auto,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1142,RAIN,01-01-2020,Smallcap,Miscellaneous,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1143,AMJLAND,01-01-2020,Smallcap,Realty,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1144,RALLIS,01-01-2020,Midcap,Chemicals,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1145,JKLAKSHMI,01-01-2020,Midcap,Building Materials,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1146,SUNFLAG,01-01-2020,Smallcap,Metals & Mining,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1147,SWARAJENG,01-01-2020,Midcap,Industrials,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1148,TATASTEEL,01-01-2020,Largecap,Metals & Mining,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1149,DHANUKA,01-01-2020,Midcap,Chemicals,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1150,TAINWALCHM,01-01-2020,Smallcap,Services,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1151,SILINV,01-01-2020,Smallcap,Financials,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1152,KOKUYOCMLN,01-01-2020,Smallcap,Miscellaneous,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1153,MAWANASUG,01-01-2020,Smallcap,FMCG,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1154,THEMISMED,01-01-2020,Smallcap,Healthcare,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1155,KRBL,01-01-2020,Midcap,FMCG,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1156,ALICON,01-01-2020,Smallcap,Industrials,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1157,AJANTPHARM,01-01-2020,Largecap,Healthcare,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1158,UMIYA-MRO,01-01-2020,Smallcap,Telecom,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1159,INDOCO,01-01-2020,Smallcap,Healthcare,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1160,ICRA,01-01-2020,Midcap,Financials,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1161,FORTIS,01-01-2020,Largecap,Healthcare,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1162,NELCAST,01-01-2020,Smallcap,Industrials,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1163,NHPC,01-01-2020,Largecap,Power & Utilities,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1164,ASHOKA,01-01-2020,Midcap,Realty,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1165,SUMMITSEC,01-01-2020,Smallcap,Financials,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1166,MADRASFERT,01-01-2020,Smallcap,Chemicals,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1167,KOTARISUG,01-01-2020,Smallcap,,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1168,BANARISUG,01-02-2020,Smallcap,FMCG,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1169,PATANJALI,01-02-2020,Largecap,FMCG,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1170,CUBEXTUB,01-02-2020,Smallcap,Metals & Mining,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1171,LAOPALA,01-02-2020,Smallcap,Building Materials,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1172,SHILPAMED,01-02-2020,Midcap,Healthcare,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1173,ASTRAMICRO,01-02-2020,Midcap,Aerospace & Defence,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1174,ORISSAMINE,01-02-2020,Smallcap,Metals & Mining,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1175,CIPLA,01-04-2020,Largecap,Healthcare,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1176,ZYDUSLIFE,01-04-2020,Largecap,Healthcare,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1177,CPCAP,01-04-2020,Smallcap,Services,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1178,JOCIL,01-04-2020,Smallcap,Chemicals,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1179,BAJAJELEC,04-05-2020,Midcap,Consumer Discretionary,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1180,JINDALPOLY,04-05-2020,Smallcap,Textiles,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1181,TNPETRO,04-05-2020,Smallcap,Energy,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1182,DHANUKA,04-05-2020,Midcap,Chemicals,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1183,AVTNPL,04-05-2020,Smallcap,FMCG,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1184,ALOKINDS,04-05-2020,Midcap,Textiles,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1185,VINYLINDIA,04-05-2020,Smallcap,Services,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1186,AUROPHARMA,04-05-2020,Largecap,Healthcare,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1187,INDIACEM,04-05-2020,Midcap,Building Materials,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1188,THEMISMED,04-05-2020,Smallcap,Healthcare,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1189,SHILPAMED,04-05-2020,Midcap,Healthcare,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1190,SRHHYPOLTD,04-05-2020,Smallcap,Chemicals,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1191,RPGLIFE,04-05-2020,Smallcap,Healthcare,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1192,KOTARISUG,04-05-2020,Smallcap,,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1193,CNXPHARMA,04-05-2020,Smallcap,Indices,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1194,ARE&M,01-06-2020,Midcap,Auto,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1195,CENTEXT,01-06-2020,Smallcap,Metals & Mining,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1196,DALMIASUG,01-06-2020,Smallcap,FMCG,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1197,EIDPARRY,01-06-2020,Midcap,FMCG,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1198,ESTER,01-06-2020,Smallcap,Industrials,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1199,JINDALPOLY,01-06-2020,Smallcap,Textiles,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1200,MOREPENLAB,01-06-2020,Smallcap,Healthcare,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
1201,BIRLACORPN,01-06-2020,Midcap,Building Materials,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
